,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2933,5220-AGAAX,Male,0,1,1,68,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.0,1664.3,0
2934,0208-BPQEJ,Female,0,1,1,12,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.4,198.1,0
2935,9435-JMLSX,Male,0,1,0,71,1,No,DSL,Yes,1,1,1,1,1,Two year,1,Bank transfer (automatic),86.1,6045.9,0
2936,3352-ALMCK,Male,0,0,0,40,1,Yes,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Mailed check,102.65,4108.15,0
2937,5312-IRCFR,Female,0,1,1,64,1,Yes,Fiber optic,No,1,1,0,0,1,One year,1,Electronic check,92.85,5980.75,0
2938,5294-IMHHT,Male,0,1,0,53,1,Yes,Fiber optic,No,1,0,1,0,1,One year,0,Bank transfer (automatic),97.75,5043.2,0
2939,8802-UNOJF,Male,1,0,0,12,1,No,Fiber optic,No,1,1,1,0,0,Month-to-month,1,Mailed check,83.8,1029.75,1
2940,6313-GIDIT,Male,1,0,0,53,0,No phone service,DSL,No,1,1,0,1,1,Month-to-month,1,Electronic check,54.45,2854.55,1
2941,6176-YJWAS,Male,0,1,0,72,1,Yes,Fiber optic,Yes,1,1,0,1,0,Two year,1,Credit card (automatic),97.95,7114.25,0
2942,5310-NOOVA,Male,0,0,0,46,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,19.95,907.05,0
2943,4526-EXKKN,Male,0,0,0,40,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.6,973.95,0
2944,5311-IHLEI,Male,0,0,0,12,0,No phone service,DSL,Yes,1,0,1,1,0,Month-to-month,1,Bank transfer (automatic),50.95,605.75,0
2945,3987-KQDDU,Male,0,0,0,9,1,No,Fiber optic,Yes,0,0,0,0,0,Month-to-month,0,Electronic check,75.6,661.55,0
2946,3404-JNXAX,Female,0,1,1,51,1,Yes,Fiber optic,No,0,0,1,0,0,Month-to-month,1,Electronic check,80.75,4116.9,0
2947,5131-PONJI,Male,0,1,1,49,1,No,Fiber optic,No,1,1,0,1,0,Month-to-month,1,Credit card (automatic),90.4,4494.65,0
2948,2845-AFFTX,Male,1,1,0,41,1,Yes,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Electronic check,99.8,4259.3,1
2949,3489-VSFRD,Female,0,0,0,56,1,No,DSL,Yes,0,1,1,0,0,One year,1,Credit card (automatic),60.25,3282.75,0
2950,3345-JHUEO,Male,0,0,0,4,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.2,55.7,0
2951,5815-HGGHV,Male,0,1,0,20,1,No,DSL,Yes,0,0,1,0,1,One year,1,Mailed check,64.15,1274.45,0
2952,5260-UMPWX,Female,0,1,1,26,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.25,493.95,0
2953,2249-YPRNG,Female,0,1,1,20,1,Yes,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.85,2239.65,1
2954,7410-YTJIK,Female,0,0,0,7,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Mailed check,75.45,480.75,1
2955,4626-GYCZP,Male,0,0,0,7,1,Yes,Fiber optic,No,0,0,0,1,1,Month-to-month,1,Electronic check,93.85,635.6,1
2956,5649-RXQTV,Male,0,0,0,51,1,No,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Electronic check,99.0,5038.15,0
2957,2674-MIAHT,Female,0,0,0,4,1,Yes,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Mailed check,80.3,324.2,0
2958,2576-HXMPA,Female,0,0,0,1,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.55,19.55,0
2959,7587-AOVVU,Male,0,1,1,27,1,Yes,Fiber optic,Yes,1,0,1,1,0,Month-to-month,0,Electronic check,100.75,2793.55,0
2960,5590-BYNII,Male,0,0,0,22,1,Yes,Fiber optic,Yes,0,0,0,1,1,Month-to-month,1,Electronic check,100.75,2095,1
2961,6898-MDLZW,Male,0,0,0,12,1,No,DSL,No,1,0,1,0,0,Month-to-month,1,Mailed check,53.75,648.65,0
2962,3237-AJGEH,Female,0,1,1,3,0,No phone service,DSL,No,0,0,1,0,0,Month-to-month,1,Mailed check,31.0,95.05,1
2963,4707-YNOQA,Female,0,1,1,34,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),25.6,917.15,0
2964,9357-UJRUN,Male,0,1,0,24,1,Yes,DSL,Yes,0,0,1,0,0,One year,1,Electronic check,58.35,1346.9,0
2965,1591-NFNLQ,Male,0,0,0,51,1,Yes,Fiber optic,No,0,1,0,0,0,Month-to-month,0,Credit card (automatic),80.0,4242.35,1
2966,8648-PFRMP,Female,1,0,0,14,0,No phone service,DSL,No,0,0,0,1,1,Month-to-month,1,Electronic check,46.35,672.7,0
2967,7663-CUXZB,Male,0,1,0,59,1,Yes,Fiber optic,Yes,1,1,1,1,1,Two year,0,Electronic check,113.75,6561.25,0
2968,0258-NOKBL,Male,0,0,0,3,1,No,Fiber optic,No,1,1,0,0,1,Month-to-month,0,Electronic check,90.4,268.45,0
2969,1163-VIPRI,Female,0,1,1,65,1,Yes,Fiber optic,Yes,0,1,1,1,1,Two year,0,Electronic check,109.3,7337.55,0
2970,2815-CPTUL,Male,1,0,0,5,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Mailed check,70.25,331.9,1
2971,9348-ROUAI,Female,0,1,1,59,1,Yes,DSL,Yes,1,1,1,1,1,Two year,0,Credit card (automatic),90.3,5194.05,0
2972,9443-JUBUO,Male,0,1,1,72,0,No phone service,DSL,Yes,1,1,1,1,1,Two year,1,Credit card (automatic),65.25,4478.85,0
2973,0596-BQCEQ,Female,0,1,1,62,1,No,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Electronic check,100.15,6283.3,1
2974,1481-ZUWZA,Male,0,0,0,28,1,Yes,Fiber optic,Yes,1,0,0,0,1,Month-to-month,1,Credit card (automatic),94.5,2659.4,1
2975,3043-TYBNO,Male,0,0,0,3,1,No,DSL,No,0,0,1,0,1,Month-to-month,0,Mailed check,60.65,196.9,0
2976,4830-FAXFM,Male,0,0,1,19,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),24.1,439.2,0
2977,5906-BFOZT,Male,0,0,0,1,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.5,19.5,0
2978,2960-NKRSO,Male,0,0,0,24,1,No,Fiber optic,No,1,1,1,0,0,Month-to-month,1,Electronic check,85.95,2107.15,0
2979,8996-ZROXE,Male,1,0,0,57,1,No,DSL,No,0,1,1,0,0,One year,1,Electronic check,53.5,3035.8,0
2980,5598-IKHQQ,Female,0,0,0,72,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.45,1866.45,0
2981,0397-ZXWQF,Male,0,0,0,67,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.5,1430.95,0
2982,5266-PFRQK,Male,0,1,1,52,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.85,1071.6,0
2983,4674-HGNUA,Male,0,1,1,71,1,Yes,DSL,Yes,1,1,1,1,1,Two year,0,Credit card (automatic),89.9,6457.15,0
2984,6765-MBQNU,Female,0,1,0,26,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,26.0,684.05,0
2985,9786-IJYDL,Female,0,0,0,35,1,Yes,Fiber optic,Yes,1,1,1,1,1,Two year,1,Mailed check,113.2,3914.05,0
2986,1303-SRDOK,Female,0,1,1,55,1,No,Fiber optic,No,0,0,0,0,0,Two year,1,Credit card (automatic),69.05,3842.6,0
2987,3769-MHZNV,Female,0,1,1,33,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.1,670.35,0
2988,6295-OSINB,Male,0,1,0,72,1,Yes,Fiber optic,Yes,1,1,0,1,1,Two year,1,Electronic check,109.65,7880.25,0
2989,3308-MHOOC,Male,0,0,1,1,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.2,19.2,0
2990,2309-OSFEU,Male,0,0,0,10,0,No phone service,DSL,No,0,0,0,0,1,Month-to-month,1,Mailed check,33.9,298.45,1
2991,2207-QPJED,Female,1,1,0,37,1,No,Fiber optic,No,0,1,1,1,0,Month-to-month,0,Electronic check,90.0,3371.75,0
2992,4177-JPDFU,Male,0,0,0,12,0,No phone service,DSL,No,1,0,1,0,0,Month-to-month,0,Mailed check,34.0,442.45,0
2993,2239-CFOUJ,Male,0,1,1,1,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.4,20.4,0
2994,8046-DNVTL,Male,0,1,0,62,0,No phone service,DSL,Yes,1,0,1,0,0,Two year,1,Credit card (automatic),38.6,2345.55,0
2995,2209-XADXF,Female,0,0,0,1,0,No phone service,DSL,No,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),25.25,25.25,0
2996,6620-JDYNW,Female,0,0,0,18,1,Yes,DSL,Yes,0,1,0,0,0,Month-to-month,1,Mailed check,60.6,1156.35,0
2997,1891-FZYSA,Male,1,1,0,69,1,Yes,Fiber optic,No,1,0,0,1,0,Month-to-month,1,Electronic check,89.95,6143.15,1
2998,4770-UEZOX,Male,0,0,0,2,1,No,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Electronic check,74.75,144.8,0
2999,1038-RQOST,Male,0,1,1,19,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.6,414.95,0
3000,7613-LLQFO,Male,0,0,0,12,1,Yes,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Electronic check,84.45,1059.55,1
3001,4568-TTZRT,Male,0,0,0,9,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,181.8,0
3002,9513-DXHDA,Male,0,0,0,27,1,No,DSL,Yes,0,1,1,1,1,One year,0,Electronic check,81.7,2212.55,0
3003,2640-PMGFL,Male,0,0,1,27,1,Yes,Fiber optic,No,0,0,1,0,0,Month-to-month,1,Electronic check,79.5,2180.55,1
3004,3801-HMYNL,Male,0,1,1,1,1,No,Fiber optic,No,0,0,0,1,1,Month-to-month,0,Mailed check,89.15,89.15,1
3005,0516-QREYC,Female,1,0,0,24,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.3,459.95,0
3006,9685-WKZGT,Male,1,0,0,14,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,74.95,1036.75,1
3007,6022-UGGSO,Female,1,0,0,32,1,No,Fiber optic,No,1,0,0,0,0,Month-to-month,1,Electronic check,74.4,2276.95,1
3008,8084-OIVBS,Female,0,0,0,11,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.0,211.95,0
3009,8896-BQTTI,Male,0,0,0,1,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,25.0,25,0
3010,3865-QBWSJ,Male,1,0,1,38,1,Yes,Fiber optic,Yes,0,0,0,0,0,Month-to-month,1,Mailed check,80.45,3162.65,0
3011,3352-RICWQ,Female,0,1,1,9,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,210.65,0
3012,2160-GPFXD,Male,0,1,1,54,1,Yes,DSL,Yes,1,0,1,0,0,Two year,1,Credit card (automatic),65.65,3566.7,0
3013,2065-MMKGR,Female,0,0,0,29,1,Yes,DSL,No,0,0,0,1,1,One year,1,Credit card (automatic),71.0,2080.1,0
3014,5857-TYBCJ,Male,1,1,0,44,1,Yes,Fiber optic,No,0,1,0,1,0,Month-to-month,1,Electronic check,89.2,4040.2,0
3015,1498-NHTLT,Male,0,1,1,59,1,No,DSL,Yes,1,1,1,1,1,Two year,1,Electronic check,86.75,5186,0
3016,4484-CGXFK,Female,0,0,0,3,1,No,DSL,No,0,0,0,0,1,Month-to-month,1,Electronic check,55.3,196.15,1
3017,1402-PTHGN,Female,0,1,1,18,1,No,DSL,Yes,1,0,1,0,0,One year,1,Mailed check,61.5,1087.45,0
3018,4176-RELJR,Male,1,0,0,67,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.1,1672.15,0
3019,6214-EDAKZ,Female,0,1,1,22,1,No,DSL,No,1,0,1,0,0,Month-to-month,0,Electronic check,55.15,1206.05,1
3020,5199-FPUSP,Male,0,0,1,33,0,No phone service,DSL,Yes,0,0,1,0,0,One year,0,Credit card (automatic),34.05,1113.95,0
3021,6377-KSLXC,Male,0,0,0,5,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,107.05,0
3022,1796-JANOW,Female,0,0,0,2,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,38.15,0
3023,0238-WHBIQ,Male,0,1,1,72,1,Yes,DSL,Yes,1,1,1,1,1,Two year,0,Credit card (automatic),89.7,6339.3,0
3024,8735-NBLWT,Male,0,0,1,9,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,184.1,0
3025,6651-RLGGM,Male,0,1,1,67,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,26.3,1688.9,0
3026,6127-ISGTU,Female,0,1,0,16,1,Yes,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Electronic check,84.95,1378.25,1
3027,1614-JBEBI,Female,0,0,0,8,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.7,137.6,0
3028,8740-XLHDR,Male,0,0,0,5,0,No phone service,DSL,Yes,1,1,1,0,0,Month-to-month,1,Mailed check,43.25,219,1
3029,1208-DNHLN,Male,0,1,1,23,1,Yes,DSL,No,0,0,0,0,0,One year,1,Credit card (automatic),48.35,1067.15,1
3030,1761-AEZZR,Male,0,0,0,1,1,No,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Electronic check,79.55,79.55,1
3031,3923-CSIHK,Female,1,1,0,50,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,71.05,3444.85,1
3032,5696-EXCYS,Male,0,0,0,17,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.45,369.05,0
3033,5795-KTGUD,Female,0,1,0,68,1,Yes,Fiber optic,Yes,1,1,0,1,1,Two year,1,Bank transfer (automatic),110.8,7553.6,0
3034,7120-RFMVS,Male,0,0,0,1,1,Yes,Fiber optic,No,0,0,0,1,0,Month-to-month,0,Electronic check,84.5,84.5,1
3035,7924-GJZFI,Female,1,1,0,25,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,69.3,1813.1,0
3036,4702-HDRKD,Male,0,0,0,67,0,No phone service,DSL,Yes,0,1,1,1,0,One year,1,Bank transfer (automatic),49.35,3321.35,0
3037,8512-WIWYV,Male,0,0,0,32,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.35,707.5,0
3038,5897-ZYEKH,Female,1,1,0,67,1,Yes,Fiber optic,Yes,1,0,0,1,1,One year,1,Electronic check,105.6,7112.15,0
3039,5456-ITGIC,Male,1,1,0,72,0,No phone service,DSL,Yes,1,1,1,1,1,Two year,1,Credit card (automatic),64.45,4641.1,0
3040,7317-GGVPB,Male,0,1,0,71,1,Yes,Fiber optic,No,1,1,1,1,1,Two year,1,Credit card (automatic),108.6,7690.9,1
3041,1406-PUQVY,Male,0,0,1,1,1,No,DSL,No,1,0,0,0,0,Month-to-month,1,Electronic check,49.9,49.9,0
3042,1322-AGOQM,Male,0,0,0,46,0,No phone service,DSL,No,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),30.3,1380.1,1
3043,3677-IYRBF,Female,1,0,0,2,0,No phone service,DSL,No,0,1,0,0,0,Month-to-month,1,Electronic check,30.4,78.65,1
3044,5692-FPTAH,Female,0,0,0,1,1,No,DSL,No,0,0,0,0,0,Month-to-month,1,Mailed check,45.4,45.4,1
3045,9114-AAFQH,Female,0,1,0,48,1,No,DSL,No,1,1,0,0,1,One year,1,Electronic check,65.65,3094.65,0
3046,8715-KKTFG,Female,0,1,0,61,1,Yes,Fiber optic,No,0,1,1,1,1,One year,1,Bank transfer (automatic),103.3,6518.35,0
3047,1550-LOAHA,Female,0,1,0,32,1,No,Fiber optic,No,1,0,0,0,1,Month-to-month,0,Bank transfer (automatic),84.15,2585.95,1
3048,1728-BQDMA,Female,0,0,0,2,1,No,DSL,No,0,0,0,0,0,Month-to-month,0,Electronic check,44.45,82.7,0
3049,0268-QKIWO,Female,0,0,0,3,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.75,58.85,1
3050,0876-WDUUZ,Female,0,0,0,5,1,No,Fiber optic,No,0,0,1,0,1,Month-to-month,1,Credit card (automatic),85.4,425.9,1
3051,5117-ZSMHQ,Female,0,1,1,71,1,Yes,DSL,Yes,1,1,1,1,1,Two year,0,Bank transfer (automatic),89.9,6342.7,0
3052,5151-HQRDG,Male,0,1,0,37,1,Yes,DSL,Yes,0,0,0,0,0,Month-to-month,1,Mailed check,55.05,2030.75,0
3053,0960-HUWBM,Male,0,1,1,65,1,Yes,Fiber optic,No,0,1,1,1,1,Two year,1,Bank transfer (automatic),104.1,6700.05,0
3054,6465-GSRCL,Female,0,0,1,67,1,Yes,Fiber optic,No,1,0,1,1,1,One year,1,Bank transfer (automatic),106.6,7244.7,0
3055,0617-FHSGK,Male,0,0,1,49,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,0,Credit card (automatic),75.2,3678.3,1
3056,0263-FJTQO,Male,0,1,1,50,1,Yes,DSL,Yes,0,0,1,1,0,Two year,1,Credit card (automatic),70.5,3486.65,0
3057,7319-ZNRTR,Male,0,1,1,25,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,19.6,411.15,0
3058,2858-MOFSQ,Female,0,0,1,17,1,Yes,DSL,No,0,1,0,0,0,One year,1,Mailed check,55.85,937.5,1
3059,7503-EPSZW,Female,0,1,1,64,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.05,1559.15,0
3060,7089-XXAYG,Male,0,1,0,25,0,No phone service,DSL,No,0,1,0,1,0,One year,1,Credit card (automatic),38.1,970.4,0
3061,8118-LSUEL,Male,1,0,0,23,1,Yes,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Electronic check,106.4,2483.5,1
3062,8070-AAWZP,Male,1,1,0,24,0,No phone service,DSL,No,0,1,1,0,0,Month-to-month,0,Mailed check,34.25,828.2,0
3063,1666-JXLKU,Female,0,0,0,37,1,Yes,Fiber optic,No,0,1,0,1,1,Month-to-month,1,Electronic check,100.05,3810.55,0
3064,7855-DIWPO,Female,0,0,0,21,1,No,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Electronic check,68.65,1493.2,0
3065,5133-POWUA,Male,0,0,0,1,1,No,DSL,No,0,0,0,0,0,Month-to-month,1,Mailed check,45.8,45.8,0
3066,5652-MSDEY,Female,0,0,0,10,1,Yes,Fiber optic,No,0,0,0,0,0,Month-to-month,1,Mailed check,75.75,777.3,0
3067,7005-CCBKV,Male,0,0,0,6,1,No,Fiber optic,No,1,0,0,0,1,Month-to-month,1,Electronic check,84.4,556.35,1
3068,1810-BOHSY,Male,0,1,0,51,1,Yes,Fiber optic,Yes,1,0,0,0,1,One year,1,Credit card (automatic),96.4,4911.05,0
3069,1784-BXEFA,Female,0,0,0,10,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.55,187.35,0
3070,7351-MHQVU,Female,0,0,0,6,0,No phone service,DSL,Yes,1,0,1,0,1,Month-to-month,0,Credit card (automatic),50.95,307.6,0
3071,9224-VTYID,Male,0,1,1,47,1,Yes,DSL,Yes,1,1,1,1,1,Two year,1,Mailed check,90.5,4318.35,0
3072,9500-IWPXQ,Female,0,1,1,61,1,Yes,DSL,Yes,1,1,1,0,1,One year,1,Electronic check,79.4,4820.55,0
3073,5762-TJXGK,Female,0,0,0,52,0,No phone service,DSL,Yes,1,1,0,1,1,Two year,1,Bank transfer (automatic),58.75,3038.55,0
3074,4504-YOULA,Female,0,1,1,35,1,Yes,DSL,Yes,1,0,0,0,0,Month-to-month,1,Credit card (automatic),59.45,2136.9,0
3075,5569-IDSEY,Male,0,1,0,71,1,Yes,Fiber optic,No,1,1,0,1,1,One year,1,Bank transfer (automatic),105.7,7472.15,0
3076,4250-FDVOU,Female,0,0,0,6,1,No,DSL,Yes,1,0,0,0,0,Month-to-month,0,Electronic check,56.25,389.1,1
3077,7284-ZZLOH,Male,0,1,0,45,1,No,DSL,Yes,0,1,0,0,0,Two year,0,Credit card (automatic),53.3,2296.25,0
3078,5277-ZLOOR,Female,1,0,0,2,1,Yes,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Electronic check,85.55,187.45,1
3079,2141-RRYGO,Female,0,0,0,4,1,No,DSL,No,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),68.65,261.25,1
3080,1777-JYQPJ,Male,0,0,0,2,0,No phone service,DSL,No,0,0,0,0,0,Month-to-month,0,Mailed check,24.3,38.45,0
3081,6376-GAHQE,Male,0,0,0,4,1,No,Fiber optic,No,0,0,0,1,0,Month-to-month,0,Electronic check,77.85,299.2,1
3082,3401-URHDA,Male,0,0,0,51,1,Yes,DSL,Yes,0,0,1,0,0,One year,0,Credit card (automatic),59.9,3043.6,0
3083,1599-EAHXY,Male,0,1,1,60,1,Yes,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),23.95,1506.4,0
3084,8631-XVRZL,Male,0,0,0,9,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.15,163.7,0
3085,5052-PNLOS,Male,0,0,0,3,1,Yes,Fiber optic,No,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),105.35,323.25,1
3086,3853-LYGAM,Male,0,0,0,17,1,Yes,Fiber optic,No,0,1,1,0,1,Month-to-month,1,Bank transfer (automatic),95.65,1640,0
3087,6979-ZNSFF,Female,0,0,0,8,1,Yes,Fiber optic,No,0,0,0,1,0,Month-to-month,1,Electronic check,87.05,762.1,1
3088,5751-USDBL,Male,0,1,1,46,1,No,DSL,Yes,0,1,1,1,1,Two year,0,Mailed check,81.0,3846.35,0
3089,5680-LQOGP,Female,0,0,0,68,1,No,DSL,Yes,1,1,1,1,1,Two year,1,Credit card (automatic),82.45,5646.6,0
3090,2386-LAHRK,Male,0,0,0,1,1,No,DSL,No,0,0,0,1,0,Month-to-month,1,Mailed check,53.5,53.5,1
3091,8189-DUKMV,Female,0,1,0,4,1,No,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.5,79.05,0
3092,6032-IGALN,Female,0,0,0,1,0,No phone service,DSL,No,0,0,0,0,0,Month-to-month,1,Mailed check,25.1,25.1,1
3093,9931-DCEZH,Male,0,0,1,28,1,No,DSL,No,1,0,1,0,0,One year,1,Credit card (automatic),54.4,1516.6,0
3094,1898-JSNDC,Female,0,0,0,39,1,No,DSL,No,1,0,0,1,0,One year,1,Credit card (automatic),58.6,2224.5,0
